id,atomization_energy
21485,1963.5792
21486,1514.747113
21487,1605.00738
21488,2204.513163
21489,1774.034459
21490,2008.997046
21491,2221.295264
21492,1701.463671
21493,1701.409077
21494,1837.107899
21495,1596.171425
21496,2020.877047
21497,1879.407025
21498,1932.689442
21499,1648.336249
21500,1870.751166
21501,1768.185448
21502,1263.178755
21503,1530.398442
21504,1458.787115
21505,1488.802126
21506,1784.89162
21507,1891.553089
21508,1996.890515
21509,2144.669512
21510,1934.513611
21511,1700.423261
21512,1543.589936
21513,1945.358221
21514,1646.077844
21515,1846.378089
21516,1771.461672
21517,1290.682474
21518,1369.535255
21519,1924.454014
21520,1429.608574
21521,1595.831316
21522,1812.082212
21523,1744.982047
21524,2039.932613
21525,1720.45523
21526,1663.307986
21527,1802.934386
21528,2102.605701
21529,2154.26287
21530,1167.01551
21531,1025.923877
21532,1578.451199
21533,1848.648417
21534,2078.577127
21535,1861.726959
21536,1477.730357
21537,2290.950018
21538,1965.703318
21539,1710.270759
21540,1889.229424
21541,1572.2489
21542,1920.463057
21543,1790.394874
21544,1279.761935
21545,1672.010281
21546,1576.135691
21547,1738.241973
21548,1970.00301
21549,1865.919974
21550,1733.314772
21551,1994.891272
21552,1710.055524
21553,1573.187026
21554,1462.234022
21555,2199.487443
21556,1732.107445
21557,2063.899691
21558,1586.344635
21559,1789.268495
21560,1599.905104
21561,1691.337558
21562,1924.367418
21563,1956.044699
21564,1693.856379
21565,1898.07479
21566,2045.317895
21567,1627.016003
21568,1740.30585
21569,2016.320704
21570,1769.060195
21571,1485.570454
21572,2033.427854
21573,2355.211959
21574,1671.740452
21575,1533.667764
21576,1211.904367
21577,2207.656356
21578,1711.141742
21579,1627.52052
21580,1815.890564
21581,1426.883302
21582,1725.361096
21583,1586.493982
21584,1657.247504
21585,1705.097575
21586,1486.736993
21587,1959.186637
21588,1629.202872
21589,1513.700428
21590,2133.769681
21591,1810.441276
21592,1057.723523
21593,1562.669347
21594,1821.914651
21595,1472.480616
21596,1983.234664
21597,2176.294711
21598,2353.998985
21599,1947.257063
21600,1734.391578
21601,1545.583532
21602,1670.091986
21603,1667.373617
21604,1737.647095
21605,1213.073416
21606,1660.922824
21607,1763.582669
21608,1757.293146
21609,1852.712792
21610,1506.635931
21611,1594.169044
21612,1559.846184
21613,1494.6731
21614,1756.097114
21615,1898.500242
21616,1820.027104
21617,1877.859588
21618,1812.545314
21619,1802.010693
21620,1751.45041
21621,1766.404577
21622,1572.136576
21623,2032.311516
21624,1829.853267
21625,1493.745014
21626,1725.043576
21627,1682.373592
21628,2286.508509
21629,1889.705703
21630,1558.586146
21631,1752.254877
21632,1487.335637
21633,2094.9959
21634,1414.160557
21635,1685.417638
21636,1866.995525
21637,1901.16339
21638,1731.124139
21639,2020.742132
21640,1834.896557
21641,1679.044029
21642,1619.620809
21643,2000.356875
21644,2329.281405
21645,1651.235968
21646,1562.448464
21647,1666.609311
21648,1648.264713
21649,1629.78771
21650,1679.277462
21651,1535.522681
21652,1837.56096
21653,1703.488642
21654,1812.357061
21655,1663.441645
21656,2034.544193
21657,2043.719002
21658,1173.179531
21659,2137.192115
21660,1880.218394
21661,1159.686205
21662,1667.93712
21663,1590.839481
21664,1746.39457
21665,1913.717962
21666,1749.32441
21667,1677.795914
21668,1683.734031
21669,1377.828414
21670,1667.830443
21671,2149.808811
21672,2058.76855
21673,1520.350141
21674,2040.10706
21675,1724.165691
21676,1983.483158
21677,2170.622029
21678,1586.032763
21679,1551.223583
21680,1321.992663
21681,2110.548083
21682,1784.469306
21683,1448.811604
21684,1853.864271
21685,1795.800864
21686,1645.613487
21687,1793.575089
21688,1648.157409
21689,1864.02678
21690,1695.840562
21691,1612.974861
21692,2033.331845
21693,2110.955964
21694,1922.655573
21695,1601.668404
21696,1571.679122
21697,1397.342061
21698,2184.778005
21699,1931.212913
21700,1906.319631
21701,1600.072021
21702,1829.068253
21703,1956.050975
21704,2057.567498
21705,1207.61848
21706,1556.440693
21707,1473.664098
21708,2043.447918
21709,2025.194936
21710,1458.894419
21711,2019.345297
21712,1032.386592
21713,1754.623723
21714,1913.770046
21715,1743.526854
21716,1700.762116
21717,1799.647494
21718,1723.35495
21719,1833.884385
21720,2062.27256
21721,1588.637552
21722,1933.23914
21723,1986.091713
21724,1292.440127
21725,1664.279997
21726,1541.456406
21727,2182.540308
21728,1662.01218
21729,1898.175819
21730,1701.95501
21731,1903.235425
21732,1709.625053
21733,1587.199302
21734,1977.007893
21735,1269.274377
21736,1367.960835
21737,1723.001035
21738,1836.980514
21739,1558.232231
21740,2154.26287
21741,1755.683586
21742,1668.363198
21743,1926.847333
21744,1233.149939
21745,1972.949164
21746,1633.285445
21747,1601.174555
21748,1913.108651
21749,1988.319997
21750,1846.95477
21751,1791.053758
21752,1969.793422
21753,1571.41745
21754,1369.852775
21755,1902.215722
21756,1934.777164
21757,1476.743285
21758,1394.46054
21759,1502.337495
21760,2167.522135
21761,1656.710984
21762,2173.325338
21763,1866.64161
21764,1798.157787
21765,1852.764248
21766,1745.382398
21767,1887.368232
21768,2012.273898
21769,2171.133449
21770,2122.35843
21771,1887.701439
21772,1613.836431
21773,1761.931693
21774,1894.238828
21775,1812.96951
21776,2036.340751
21777,1746.124114
21778,1624.843567
21779,1730.243743
21780,1974.91515
21781,1801.199951
21782,2064.192111
21783,1716.481216
21784,1623.049518
21785,2060.234411
21786,1849.729615
21787,1428.125143
21788,1719.398505
21789,1709.41923
21790,1342.603196
21791,1766.926037
21792,1404.454248
21793,1449.567753
21794,1810.19843
21795,1829.309844
21796,2120.691138
21797,1965.542676
21798,1344.675858
21799,1841.749583
21800,1519.513671
21801,1987.127103
21802,1887.614843
21803,1673.762913
21804,1647.621516
21805,2215.163873
21806,1650.821184
21807,1534.784103
21808,2016.375925
21809,2009.97847
21810,1540.72724
21811,2050.36244
21812,1483.884337
21813,2025.423977
21814,1319.380971
21815,1557.41145
21816,1851.875068
21817,2048.6644
21818,1609.298286
21819,1868.803378
21820,1735.442028
21821,1453.87623
21822,1709.141243
21823,2363.668898
21824,1695.903313
21825,1283.222647
21826,1786.11338
21827,1650.194303
21828,2052.957189
21829,1574.806627
21830,1808.695546
21831,1837.93872
21832,1766.865796
21833,1990.639898
21834,1871.0097
21835,2201.990577
21836,1570.945564
21837,1837.496327
21838,1261.124918
21839,1862.874673
21840,2228.659082
21841,1930.328126
21842,1877.634312
21843,2008.980104
21844,1597.189873
21845,1677.014037
21846,1857.161204
21847,1426.37251
21848,1382.27055
21849,1442.313749
21850,1682.573767
21851,1453.020307
21852,1723.139714
21853,1964.897596
21854,2147.647042
21855,1638.52138
21856,1821.068141
21857,1677.347872
21858,2059.968347
21859,1578.131797
21860,1334.740508
21861,1977.016678
21862,2026.571063
21863,1343.248275
21864,2044.360944
21865,1800.704219
21866,1733.274612
21867,1467.055801
21868,1613.434198
21869,2120.175326
21870,1506.56816
21871,1728.834358
21872,1724.406655
21873,1528.941366
21874,1824.520068
21875,1609.071128
21876,1960.47052
21877,1645.587759
21878,1375.378619
21879,1760.51415
21880,1603.938104
21881,1782.968932
21882,2201.083199
21883,1881.65288
21884,1903.931332
21885,1644.424985
21886,1242.900801
21887,1607.350498
21888,1714.516485
21889,1780.898152
21890,1445.050943
21891,1652.966638
21892,1470.942592
21893,1384.415376
21894,1647.248776
21895,1298.451663
21896,1974.199162
21897,2194.097769
21898,1860.047118
21899,1623.395276
21900,1530.353889
21901,1655.077578
21902,2188.824811
21903,2113.379403
21904,1651.297464
21905,1455.937597
21906,1746.646201
21907,1975.44916
21908,1741.269077
21909,1214.77773
21910,1761.990051
21911,1849.322989
21912,1669.711088
21913,2008.693332
21914,1545.401555
21915,1671.515176
21916,2019.959629
21917,2106.959359
21918,1843.147673
21919,1572.260823
21920,1765.682942
21921,1450.500859
21922,1448.386781
21923,1758.621583
21924,1775.586916
21925,1405.296993
21926,1586.387305
21927,1982.031102
21928,1643.34316
21929,1798.36612
21930,1763.762137
21931,2034.126272
21932,1973.050821
21933,1511.982935
21934,1933.687181
21935,1284.396716
21936,1589.321537
21937,1659.930105
21938,1741.375126
21939,1559.107606
21940,1628.05955
21941,2100.703722
21942,2205.559848
21943,854.585054
21944,1748.125867
21945,1482.950604
21946,1542.210672
21947,1509.330455
21948,2036.654506
21949,1713.536316
21950,1365.53614
21951,1805.045954
21952,1938.989005
21953,1708.54009
21954,1831.444002
21955,1742.652734
21956,1807.491356
21957,1766.76916
21958,1395.864278
21959,1393.231877
21960,1597.745218
21961,1921.988531
21962,1457.941233
21963,1753.071893
21964,2063.141033
21965,1909.976126
21966,2038.164292
21967,1744.860938
21968,1794.508195
21969,1897.969996
21970,1921.40683
21971,1744.15248
21972,1551.078001
21973,1974.405613
21974,1271.421713
21975,1947.884572
21976,1745.827929
21977,1983.778087
21978,1959.36234
21979,1833.457679
21980,1515.580445
21981,1539.862533
21982,1199.2199
21983,1334.808279
21984,1781.557664
21985,1743.916537
21986,1522.875864
21987,1513.048446
21988,1969.558106
21989,1525.675182
21990,1636.953235
21991,1791.00795
21992,1496.741997
21993,1928.588671
21994,1612.041756
21995,1825.946396
21996,1849.93983
21997,1431.261433
21998,1772.527182
21999,1902.296044
22000,1600.981909
22001,1589.345383
22002,1465.613785
22003,2007.170368
22004,1568.56605
22005,1942.395124
22006,1706.189441
22007,1638.551501
22008,1575.476179
22009,1946.325213
22010,1460.947001
22011,1438.535517
22012,1808.221777
22013,1533.881745
22014,1686.223987
22015,2138.465958
22016,2304.554413
22017,1763.095095
22018,1671.425442
22019,1957.890831
22020,1425.568671
22021,1648.961875
22022,1719.343912
22023,1676.033241
22024,1358.777868
22025,1884.455335
22026,1597.246976
22027,1663.932357
22028,1509.123377
22029,1855.47948
22030,1778.515501
22031,1752.625734
22032,1432.559749
22033,2013.991391
22034,1557.718301
22035,1658.948053
22036,1755.086825
22037,1748.474762
22038,1521.987311
22039,1710.856225
22040,1849.921005
22041,1801.161673
22042,1696.833909
22043,1877.576581
22044,1999.704266
22045,1823.389924
22046,1707.931406
22047,1857.41158
22048,1822.024465
22049,2169.746654
22050,1744.036391
22051,967.078593
22052,1452.51077
22053,1209.111952
22054,2167.995904
22055,1999.467067
22056,1880.844648
22057,1844.045011
22058,1834.670654
22059,1981.081054
22060,1797.935022
22061,2020.806766
22062,1969.256901
22063,1241.995306
22064,1947.440924
22065,1885.856563
22066,1351.343142
22067,1525.979524
22068,1176.483994
22069,1878.387323
22070,1663.963105
22071,1815.012679
22072,2043.329946
22073,1403.401288
22074,1948.602443
22075,1919.056809
22076,1721.420339
22077,1456.239429
22078,2245.27301
22079,1765.831661
22080,1616.965191
22081,1867.124792
22082,1632.410698
22083,1797.202091
22084,1416.230082
22085,1219.578174
22086,2196.437122
22087,1556.916345
22088,1771.355623
22089,1540.106006
22090,1788.661694
22091,1886.390573
22092,1238.027566
22093,1627.361133
22094,2051.4154
22095,1774.362019
22096,1546.281322
22097,1896.222384
22098,1207.218757
22099,1726.448569
22100,1360.884416
22101,1620.464809
22102,2148.705023
22103,1975.313618
22104,1488.524767
22105,2142.227875
22106,2032.170954
22107,1673.355032
22108,1658.368235
22109,1768.828644
22110,1966.277489
22111,1864.014857
22112,1890.985194
22113,1432.673328
22114,2075.681173
22115,2044.914407
22116,1838.035357
22117,1554.981735
22118,1692.116924
22119,1671.933097
22120,2415.868234
22121,2167.119902
22122,1525.436101
22123,2118.762803
22124,1874.493002
22125,1698.782325
22126,1991.726744
22127,1523.972122
22128,1665.711973
22129,1609.493442
22130,2036.651368
22131,2127.888039
22132,1580.953077
22133,1995.909091
22134,1918.885499
22135,1517.135412
22136,1439.298568
22137,1896.016561
22138,392.245208
22139,1764.425414
22140,2198.282626
22141,1830.666519
22142,1637.368646
22143,1839.873958
22144,1772.955771
22145,1738.71888
22146,1789.341286
22147,1190.779276
22148,1855.404178
22149,1749.442381
22150,1658.065148
22151,2233.389245
22152,1510.525232
22153,1991.507116
22154,1776.431543
22155,1939.866262
22156,1608.975119
22157,1893.743723
22158,1919.698123
22159,1574.836119
22160,1955.303611
22161,1769.05141
22162,1733.128402
22163,2042.245611
22164,2044.753764
22165,2014.421234
22166,1842.448628
22167,1750.664769
22168,1739.844631
22169,1654.990354
22170,1910.832048
22171,1533.178307
22172,1845.397292
22173,1989.745698
22174,1542.696991
22175,1750.615196
22176,1877.44104
22177,1553.682791
22178,1714.698463
22179,1740.874373
22180,1929.41259
22181,1649.013331
22182,1730.759556
22183,1847.4938
22184,1780.608871
22185,2016.282426
22186,1980.371968
22187,1521.482167
22188,1682.179692
22189,1690.993055
22190,2010.022396
22191,1736.540796
22192,2018.713396
22193,1788.674244
22194,1389.293631
22195,2162.702238
22196,1431.064395
22197,1715.484732
22198,1727.317041
22199,1831.606527
22200,1369.459954
22201,1977.653599
22202,1879.002909
22203,1758.587697
22204,1965.117852
22205,2197.773089
22206,1543.023923
22207,1574.472792
22208,2058.275328
22209,1876.635946
22210,2005.223835
22211,1903.439365
22212,1590.353162
22213,1848.796509
22214,1926.879336
22215,1948.58299
22216,1690.802293
22217,1917.171144
22218,1671.688369
22219,1702.898784
22220,2026.649502
22221,1328.301639
22222,1921.926408
22223,1756.35
22224,2029.428739
22225,1348.447188
22226,1779.17062
22227,1674.072275
22228,1817.86408
22229,1793.992383
22230,1634.937049
22231,1947.3537
22232,1909.423291
22233,1887.572172
22234,1702.661585
22235,1567.717657
22236,1568.861606
22237,1909.995579
22238,1612.489797
22239,1903.781985
22240,1706.353221
22241,2078.98689
22242,1477.351969
22243,1326.580381
22244,1753.099504
22245,1949.642853
22246,1581.254282
22247,1902.061983
22248,1520.969492
22249,1883.201572
22250,1914.373709
22251,1716.650016
22252,1431.853174
22253,1644.581862
22254,1993.905455
22255,1880.75115
22256,1830.127488
22257,1801.629795
22258,1459.33493
22259,1792.689674
22260,1720.0599
22261,1294.947653
22262,1445.073533
22263,1749.885403
22264,1835.752479
22265,1757.666514
22266,1561.229842
22267,1700.191082
22268,1672.378001
22269,2363.180069
22270,1787.455621
22271,2282.639916
22272,1655.678731
22273,1962.046823
22274,1408.159061
22275,1829.019308
22276,1379.83205
22277,1841.967956
22278,2162.771264
22279,1610.528204
22280,1650.475427
22281,1490.71038
22282,1845.266143
22283,1704.474459
22284,1930.077122
22285,2099.852819
22286,1874.606581
22287,1788.455871
22288,1866.693065
22289,1810.460729
22290,1688.383246
22291,1657.954707
22292,1536.599486
22293,1695.438329
22294,1791.824339
22295,2111.732192
22296,1765.104378
22297,1717.827223
22298,1956.709231
22299,2124.665153
22300,2041.13492
22301,1735.620868
22302,1807.471904
22303,1641.631315
22304,1916.706788
22305,1965.045689
22306,1602.44024
22307,2312.284069
22308,1649.708611
22309,2008.828874
22310,1455.98968
22311,1551.943336
22312,1755.912627
22313,1958.0019
22314,1757.692242
22315,1638.297987
22316,1783.236878
22317,1641.973307
22318,1465.082913
22319,1507.206965
22320,1706.510098
22321,1440.079817
22322,1403.300259
22323,1539.598979
22324,1396.646154
22325,1441.972384
22326,1660.626012
22327,1807.864724
22328,1684.087319
22329,1962.870115
22330,2111.288543
22331,1822.796928
22332,1399.86402
22333,2066.749837
22334,1796.904652
22335,1691.222724
22336,1909.757753
22337,1747.741204
22338,1794.303
22339,1633.127941
22340,1745.301449
22341,1789.495653
22342,1577.30976
22343,1717.576219
22344,1552.752823
22345,1598.117958
22346,1592.757777
22347,2026.132435
22348,1822.23468
22349,2073.055675
22350,1671.709704
22351,1978.383392
22352,1702.149538
22353,2027.594531
22354,1786.869528
22355,1951.54295
22356,1525.078421
22357,1390.096842
22358,2173.539946
22359,1810.083596
22360,1946.733721
22361,2016.53845
22362,1741.760416
22363,1629.947097
22364,1610.659353
22365,2241.7439
22366,1592.034259
22367,1902.615446
22368,1181.984738
22369,1585.080204
22370,1363.459713
22371,1813.200433
22372,1466.861901
22373,1528.129997
22374,2286.482154
22375,1954.8882
22376,1423.25128
22377,1787.663954
22378,1721.602317
22379,1887.260928
22380,1700.625319
22381,1813.088109
22382,1981.065993
22383,1853.020899
22384,1982.014159
22385,1991.348356
22386,1466.411349
22387,1412.512719
22388,1836.289627
22389,1465.936325
22390,1761.026197
22391,1968.025101
22392,1494.706985
22393,2067.169013
22394,1331.969429
22395,1518.25677
22396,1636.640736
22397,1738.602791
22398,1873.45573
22399,1813.987957
22400,1635.269629
22401,1785.354721
22402,1500.493246
22403,1617.93532
22404,1529.024825
22405,1282.505404
22406,1448.693005
22407,1935.772394
22408,2145.258743
22409,1369.124237
22410,1585.434746
22411,1866.968542
22412,1885.492608
22413,1974.329057
22414,1107.86965
22415,1821.364953
22416,2069.049658
22417,1669.308854
22418,2066.221475
22419,1954.307127
22420,1478.594437
22421,1577.259559
22422,1637.800373
22423,1646.331985
22424,2014.456375
22425,1760.440731
22426,2358.926185
22427,1754.866569
22428,1946.448832
22429,1380.250599
22430,1921.254345
22431,1581.973407
22432,1715.102579
22433,1555.536453
22434,1579.123261
22435,1812.81326
22436,1660.385049
22437,2007.324735
22438,1871.547475
22439,1857.931785
22440,1515.628763
22441,2151.45916
22442,1574.849925
22443,2275.010662
22444,1624.301399
22445,1677.266924
22446,1694.670258
22447,1583.93249
22448,1462.174409
22449,896.662043
22450,1776.327377
22451,2202.741078
22452,2147.259242
22453,1993.818231
22454,2020.834376
22455,2117.989712
22456,2331.446311
22457,1477.211407
22458,1432.98771
22459,1686.720974
22460,1681.878487
22461,1484.791088
22462,1886.667932
22463,1596.659627
22464,1700.016635
22465,2023.992001
22466,1981.891168
22467,1843.854875
22468,1101.593932
22469,2033.729059
22470,1682.174044
22471,1636.539707
22472,1323.897153
22473,2045.071284
22474,1844.36002
22475,1562.382576
22476,2058.703289
22477,2022.906411
22478,1959.22366
22479,1662.968503
22480,1817.126757
22481,1828.504123
22482,2001.992163
22483,1583.279253
22484,2172.41796
22485,1880.072185
22486,1889.637304
22487,1812.276112
22488,1420.980953
22489,1841.597098
22490,1769.995184
22491,1582.324812
22492,2115.143331
22493,2224.267146
22494,2059.676556
22495,1542.655575
22496,1684.992814
22497,1355.162161
22498,2020.572705
22499,1548.134984
22500,1513.099902
22501,1793.391229
22502,1912.777326
22503,1934.044861
22504,2045.193021
22505,1807.700944
22506,1944.755185
22507,1517.021205
22508,1735.674206
22509,1540.260374
22510,1596.998482
22511,2006.506463
22512,2091.385841
22513,1753.426436
22514,1782.604977
22515,1101.950985
22516,1512.829445
22517,1610.558324
22518,1830.295661
22519,1729.266084
22520,1790.398011
22521,1999.051656
22522,1599.910752
22523,1623.067089
22524,1963.044562
22525,1656.865978
22526,1686.09723
22527,1477.590422
22528,1905.606781
22529,1576.933255
22530,1619.567471
22531,1587.197419
22532,1485.745529
22533,1596.119342
22534,1770.367296
22535,1524.881383
22536,1844.172395
22537,1898.73242
22538,1602.732032
22539,1498.270609
22540,1945.854581
22541,2150.608257
22542,1322.708651
22543,1968.414784
22544,2071.737279
22545,1843.157085
22546,1883.710482
22547,1663.503769
22548,1768.790994
22549,2155.851095
22550,1773.209912
22551,1476.537462
22552,1685.502352
22553,1716.04949
22554,1721.735349
22555,1662.738208
22556,1455.129993
22557,1591.043422
22558,1617.314086
22559,2147.989662
22560,1775.746931
22561,1627.528678
22562,2061.919273
22563,1342.482714
22564,1736.95307
22565,1617.773423
22566,1685.204912
22567,1603.355776
22568,1273.585991
22569,1721.022499
22570,1761.87459
22571,1771.627334
22572,1711.330622
22573,1948.310651
22574,1434.694534
22575,1571.212883
22576,1811.457841
22577,1428.482823
22578,1926.96154
22579,2072.853617
22580,2142.678426
22581,1877.907906
22582,1964.919559
22583,1553.974583
22584,2055.665518
22585,1578.883553
22586,2025.336126
22587,2000.783581
22588,1435.160146
22589,1901.209825
22590,1790.66784
22591,1846.863153
22592,1130.423578
22593,2007.407566
22594,1923.279317
22595,1853.347832
22596,1788.241263
22597,1830.326409
22598,1973.338847
22599,2200.904986
22600,1617.351109
22601,1431.04808
22602,1150.959438
22603,1817.564758
22604,1618.309943
22605,1957.015456
22606,1979.98354
22607,1779.724711
22608,1629.703624
22609,1803.958481
22610,1621.78697
22611,1372.888663
22612,2059.392922
22613,1625.959905
22614,1601.096116
22615,1668.011166
22616,1734.950061
22617,1587.197419
22618,2010.814312
22619,1847.352611
22620,2198.861189
22621,1401.554529
22622,1384.428554
22623,1815.527237
22624,2107.943293
22625,2107.505292
22626,1751.269687
22627,1672.448282
22628,1796.93289
22629,1567.828726
22630,1682.119451
22631,1663.014312
22632,1465.231632
22633,1827.960072
22634,1645.600309
22635,2041.075934
22636,1777.372179
22637,1709.040214
22638,1771.46983
22639,1828.512908
22640,1898.682219
22641,1843.824755
22642,1114.005433
22643,1642.453979
22644,2018.757321
22645,1683.932952
22646,1636.431148
22647,1607.079414
22648,1716.082748
22649,2003.031318
22650,1949.82734
22651,2102.588131
22652,1561.623917
22653,1759.418519
22654,1898.679082
22655,2358.53462
22656,1490.052751
22657,1992.839945
22658,1641.355211
22659,1841.120819
22660,1593.773086
22661,2217.39906
22662,1758.22688
22663,1607.957927
22664,1596.703553
22665,1375.190994
22666,1406.316695
22667,1982.877612
22668,2077.411843
22669,1750.543032
22670,1862.729091
22671,1752.499605
22672,1833.977884
22673,1990.737162
22674,1650.705723
22675,1602.346114
22676,1344.389714
22677,1456.592716
22678,1852.295499
22679,1792.949463
22680,2125.732546
22681,1483.823469
22682,2003.749189
22683,2104.607455
22684,1960.872754
22685,1608.197008
22686,1992.34986
22687,1361.397718
22688,1777.947605
22689,1696.154944
22690,2113.013566
22691,1607.268295
22692,1969.36044
22693,1897.171178
22694,1512.094005
22695,1731.884679
22696,2014.648392
22697,1518.941383
22698,1816.885166
22699,1232.744568
22700,1466.218077
22701,1771.712048
22702,2009.06921
22703,1562.86262
22704,1490.363995
22705,1800.75693
22706,1895.683981
22707,1576.702959
22708,1906.103768
22709,1535.382746
22710,1767.062834
22711,2153.148414
22712,2107.046583
22713,1800.63582
22714,1540.704022
22715,1875.099803
22716,1684.763774
22717,1848.957151
22718,1785.347191
22719,1593.818894
22720,1425.028386
22721,1788.661694
22722,1834.431573
22723,2020.838141
22724,1610.717084
22725,2018.083377
22726,1554.206761
22727,2046.560363
22728,1760.384256
22729,1773.72949
22730,1696.741665
22731,1401.984373
22732,1745.788396
22733,2034.798961
22734,1919.871943
22735,1863.038453
22736,1873.072949
22737,1636.834009
22738,1850.714804
22739,1736.77172
22740,1782.948852
22741,1816.012301
22742,1968.847766
22743,1795.389218
22744,1611.206541
22745,2155.212918
22746,2036.371499
22747,1910.038877
22748,1523.424307
22749,1980.227641
22750,1344.192049
22751,1897.88089
22752,1743.908379
22753,1890.857809
22754,1862.65128
22755,1589.821662
22756,1636.971433
22757,1577.196808
22758,1702.333398
22759,2055.46848
22760,2159.086532
22761,1436.170436
22762,1740.950929
22763,1561.310163
22764,1218.650716
22765,1920.054548
22766,1773.516764
22767,1917.701389
22768,1813.907636
22769,1705.048002
22770,1401.028049
22771,1802.929993
22772,1649.563029
22773,1477.662586
22774,1750.489694
22775,1563.254186
22776,1993.903572
22777,2169.44545
22778,1928.324489
22779,1932.275286
22780,1754.517674
22781,716.886362
22782,1615.568356
22783,1360.406254
22784,1724.27174
22785,1781.23136
22786,2359.671038
22787,1420.640215
22788,1707.011478
22789,2012.802888
22790,2174.31241
22791,2077.78521
22792,1500.466263
22793,1573.225931
22794,1884.536911
22795,1764.89479
22796,1883.077325
22797,1834.572135
22798,1642.401269
22799,1376.081429
22800,1809.30423
22801,1614.072375
22802,1829.761651
22803,1433.253774
22804,1765.802168
22805,1835.030216
22806,1915.304305
22807,2050.088218
22808,2072.760746
22809,2362.873844
22810,1601.593103
22811,2319.688675
22812,1781.663086
22813,1547.398288
22814,1425.326453
22815,1782.50583
22816,1760.422534
22817,1838.098108
22818,1950.495637
22819,1725.937149
22820,1587.004774
22821,1823.835456
22822,1744.84023
22823,1689.880482
22824,1244.288851
22825,1809.812512
22826,1709.497668
22827,1823.959075
22828,1843.436327
22829,1651.812021
22830,1959.036035
22831,1150.232782
22832,1282.310876
22833,1763.339823
22834,1732.29256
22835,1749.164395
22836,1756.065111
22837,1709.166971
22838,1739.857809
22839,1603.565364
22840,1774.341938
22841,1904.593354
22842,1625.95614
22843,1515.22904
22844,1715.34919
22845,1994.644033
22846,1633.29674
22847,2042.489712
22848,1978.55784
22849,2009.962783
22850,2066.917382
22851,1723.099553
22852,1701.565955
22853,1484.653664
22854,1483.312049
22855,1597.871347
22856,1765.463314
22857,1692.809694
22858,2156.745295
22859,2011.758086
22860,1828.14707
22861,1411.868267
22862,1154.051174
22863,1846.721336
22864,1682.922035
22865,2033.386439
22866,1783.547495
22867,1728.360589
22868,2014.64651
22869,1647.632811
22870,2320.589778
22871,1403.617151
22872,1345.223674
22873,1903.203422
22874,2203.431965
22875,1805.539803
22876,1422.949449
22877,1684.098614
22878,2089.836521
22879,1277.462742
22880,1578.600546
22881,2230.451875
22882,1490.903653
22883,1530.602383
22884,1518.518442
22885,1828.184721
22886,1665.30974
22887,1390.816595
22888,2044.933232
22889,1921.783963
22890,1743.507401
22891,1699.913096
22892,2169.727202
22893,1690.703774
22894,1736.247122
22895,1654.518467
22896,1582.222528
22897,1979.484671
22898,1526.040392
22899,1840.32953
22900,2183.922083
22901,1688.411483
22902,1763.475365
22903,1566.056014
22904,1832.478765
22905,1433.044186
22906,1189.881311
22907,1530.76679
22908,1584.765822
22909,1552.853224
22910,1393.691214
22911,1533.832799
22912,2020.134704
22913,1781.546997
22914,1922.988153
22915,2311.103097
22916,1474.377576
22917,1996.727363
22918,2078.450998
22919,1535.779332
22920,1991.360278
22921,1743.200549
22922,1869.500541
22923,1420.406782
22924,1617.425155
22925,1554.895138
22926,2012.294606
22927,1619.118175
22928,1767.551036
22929,1721.695816
22930,2201.092612
22931,1795.35596
22932,1380.820377
22933,1828.970362
22934,1874.784166
22935,2174.131687
22936,1712.499671
22937,1869.942935
22938,1810.735578
22939,1704.788213
22940,1300.661122
22941,1479.937933
22942,1651.246008
22943,2111.154257
22944,1615.759119
22945,1896.880641
22946,1343.823701
22947,1873.928872
22948,1545.202007
22949,1716.24339
22950,1652.435765
22951,2057.841092
22952,1990.437213
22953,1593.286139
22954,1719.827721
22955,1653.966259
22956,1623.186943
22957,1621.268648
22958,2045.517443
22959,1724.673346
22960,1825.770693
22961,1878.84666
22962,2329.145863
22963,1758.056825
22964,1711.661947
22965,1764.00812
22966,1827.849003
22967,1409.354466
22968,1533.929435
22969,2181.112097
22970,1715.132699
22971,2140.977249
22972,1868.615125
22973,2137.797661
22974,1889.471015
22975,1857.153046
22976,1814.423448
22977,1763.319743
22978,1691.975107
22979,2045.039908
22980,1866.334758
22981,1307.099992
22982,1241.013882
22983,1984.369828
22984,1858.406182
22985,1615.81685
22986,2339.19542
22987,1746.467361
22988,1758.396935
22989,1796.90779
22990,1627.370545
22991,1589.268199
22992,1691.060826
22993,2230.409204
22994,2228.37482
22995,1504.732697
22996,1469.964933
22997,1753.410748
22998,1724.764335
22999,1609.01026
23000,1668.859558
23001,1980.278469
23002,2044.746234
23003,1827.991448
23004,1560.748542
23005,1912.939224
23006,1632.885722
23007,1663.773598
23008,1871.608971
23009,1898.726772
23010,1374.305578
23011,1336.709004
23012,1606.133131
23013,1936.856729
23014,1831.344228
23015,1789.134208
23016,1837.163747
23017,1597.225641
23018,1851.31533
23019,1772.753713
23020,1693.622318
23021,1645.474808
23022,1479.184295
23023,1449.818129
23024,1670.632271
23025,1878.279392
23026,1539.526816
23027,1748.064371
23028,1588.299953
23029,1665.629142
23030,2179.943048
23031,1574.255046
23032,2043.297943
23033,1839.407092
23034,1476.760228
23035,1608.697133
23036,1881.659155
23037,1744.782499
23038,1699.991534
23039,1683.055067
